id;age;income;seniority;nbpoints;nbproducts;nbpurchases;usecredit;changeconsum;subscription;subscription2;response
3889;32;2500.37;12;2;7;64;0;1;0;0;N
3890;34;640.47;11;1;2;23;0;1;0;0;N
3891;32;2262.2;10;2;9;64;0;1.43;0;0;N
3892;33;3097.64;11;1;8;54;0;1;0;67.96;N
3893;41;0;21;0;4;1;0;1;0;0;N
3894;37;2163.67;20;2;11;34;0;1;0;0;N
3895;37;1422.85;13;1;4;19;0;1;0;0;N
3896;45;4530.31;11;1;6;52;0;1;0;32.61;N
3897;34;1875.17;14;2;11;38;0;1.09;0;9.44;N
3898;37;2005.86;20;1;8;61;0;0.88;0;0;N
3899;34;1870.57;19;1;11;50;0;1;0;81.14;O
3900;33;2917.07;7;1;3;40;0;1;0;0;N
3901;36;1963.33;17;1;10;71;1.02;1.86;0;60.06;N
3902;29;1839.42;14;3;13;60;87;1;1105.28;50.63;N
3903;28;386.01;11;1;5;9;0;1.2;0;15.85;N
3904;30;2279.67;10;2;13;78;0;0.92;0;54.99;N
3905;37;4070.39;7;3;17;76;0;1;0;0;N
3906;30;2999.08;14;4;15;77;57.93;1.07;1231.79;53.39;N
3907;41;3047.39;12;4;12;47;0;1.18;0;70.76;N
3908;40;2910.38;21;2;11;78;0;1;0;0;N
3909;31;1931.06;11;2;5;57;53.36;1;1202.99;0;N
3910;36;594.38;8;1;4;18;0;1.33;0;0;N
3911;36;185.39;14;1;4;6;0;1;0;0;N
3912;39;1069.48;15;1;7;56;0;0.86;0;0;N
3913;30;1923.92;14;2;15;64;0;1;0;5.32;N
3914;44;1010.28;18;2;12;49;215.52;1;5067.61;35.88;N
3915;37;2618.01;14;2;14;53;0;1;0;12.99;N
3916;34;3703.46;8;2;15;106;0;1.07;0;16.02;O
3917;29;230.65;10;1;5;4;0;0.43;0;4.37;N
3918;34;2060.08;16;1;9;50;0;1.13;0;0;N
3919;39;3066.63;5;2;9;79;0;1;0;0;N
3920;33;283.8;5;3;12;8;60.98;0.92;332.87;0;N
3921;30;61.62;15;2;5;8;0;1;0;0;N
3922;45;6346.23;20;4;20;82;0;1.04;0;0;N
3923;36;784.16;18;1;5;21;0;1;0;10.74;N
3924;38;2322.68;13;2;8;69;0;1;0;0;N
3925;31;2432.01;12;1;9;46;0;1;0;0;N
3926;38;2541.07;8;2;11;68;304.55;0.83;1301.72;6.9;N
3927;36;1515.89;5;1;7;21;0;1;0;14.09;N
3928;45;5105.38;21;1;11;47;0;1;0;0;N
3929;41;3475.31;16;2;12;50;0;1.09;0;0;N
3930;40;1850.55;7;1;7;39;0;1;0;0;N
3931;34;1631.69;18;1;4;43;0;1;0;0;N
3932;32;0;13;0;4;1;;1;0;0;N
3933;37;2871.89;13;2;10;54;2.03;1.5;0;4.95;N
3934;31;1809.04;11;1;8;58;0;1;0;50.76;N
3935;38;682.24;10;1;8;24;2.03;1.29;0;0;N
3936;38;1572.45;15;1;8;34;0;1;0;0;N
3937;44;2145.22;14;2;10;66;0;1;0;32.69;N
3938;42;4547;18;2;11;49;0;1;0;88.58;N
3939;39;7597.43;6;3;20;66;0;1.05;0;41.38;N
3940;37;2975.54;9;1;12;33;0;1.18;0;0;N
3941;33;3007.78;11;2;10;67;0;1.22;0;0;N
3942;35;51.39;7;0;5;2;0;0.8;0;0;N
3943;34;1764.74;13;2;3;34;0;1;0;0;N
3944;41;2590.6;15;1;20;51;60.3;1.16;237.15;125.2;O
3945;39;1172.9;12;1;12;19;0;1.3;0;59.89;N
3946;44;2575.1;20;1;20;31;0;0.96;0;76.45;N
3947;45;4912.62;20;2;14;46;0;0.93;0;53.21;N
3948;38;1834.48;12;1;8;40;0;1.29;0;142.26;N
3949;41;1250.55;23;1;6;33;0;1.2;0;0;N
3950;40;6855.25;8;3;20;65;0;1.12;0;47.4;N
3951;43;2072.52;20;1;10;27;0;1;0;0;N
3952;34;1646.37;12;2;8;51;0;1;0;0;N
3953;40;4295.12;8;2;13;103;0;1.5;0;13.02;N
3954;31;1472.33;11;2;14;71;0;1.15;0;0;N
3955;36;3147.44;12;3;16;55;157.19;1.07;515.87;56.72;N
3956;34;4379.38;18;1;5;58;0;1;0;76.71;N
3957;46;946.31;13;2;13;48;73.68;1.27;2161.51;16.24;N
3958;32;488.08;12;1;11;51;0;1.09;0;0;N
3959;36;2400.73;12;1;4;60;0;1;0;0;N
3960;40;3975.83;11;3;20;145;254.73;1.08;2799.1;96.99;N
3961;37;4222.44;13;1;7;47;0;1;0;0;N
3962;32;105.26;13;1;3;11;0;1;0;0;N
3963;42;101.6;21;0;4;5;0;1;0;0;N
3964;39;4126.8;7;2;14;36;0;1;0;0;N
3965;54;184.97;18;0;6;7;0;1.2;0;7.94;O
3966;30;2723.61;10;4;17;89;0;1;0;105.52;N
3967;35;4405.97;13;1;7;21;0;1.8;0;0;N
3968;48;3507.19;21;0;14;11;0;1;0;0;N
3969;40;1638.63;20;2;18;64;92.74;1.06;1740.16;103.18;N
3970;42;1178.05;18;1;4;30;0;1;0;0;N
3971;42;2923.06;21;3;9;63;0;0.89;0;0;N
3972;44;1939.64;25;1;6;36;0;1;0;0;N
3973;36;1310.67;21;1;10;50;0;1.5;0;0;N
3974;39;3735.06;20;3;11;43;0;1.44;0;0;N
3975;40;1008.17;10;2;13;54;32.77;1.17;241.02;54.29;N
3976;39;54.65;19;0;5;5;0;0.67;0;94.05;N
3977;41;4058.8;21;2;15;52;65.79;1.23;98.41;32.03;O
3978;35;1083.25;12;1;8;34;0;1.5;0;10.69;N
3979;36;1794.49;16;3;10;59;13.58;1.5;613.71;0;N
3980;30;1946.98;10;1;12;62;0;1;0;45.69;O
3981;33;2717.41;9;1;5;53;0;1.25;0;11.08;N
3982;29;1347.32;13;4;12;79;0;1.18;0;0;N
3983;29;2185.92;7;2;8;62;60.98;0.88;1415.58;48.62;N
3984;31;3000.15;14;1;11;60;91.47;1;2108.07;0;O
3985;32;2989.89;7;2;11;62;0;2.14;0;0;N
3986;43;1731.38;25;1;4;25;0;1;0;0;N
3987;42;2035.82;10;2;17;40;152.45;1.13;2366.09;153.34;N
3988;35;2398.55;16;3;13;61;137.2;1.08;4513.72;39.17;O
3989;31;2121.92;13;3;9;76;92.7;0.89;3020.26;0;O
3990;31;1867.25;16;1;8;56;0;1;0;6.12;N
3991;41;5959.71;21;2;12;81;0;1;0;23.95;N
3992;42;3715.35;12;1;18;37;0;1.06;0;57.52;N
3993;32;2156.85;6;1;10;57;0;1.11;0;41.41;O
3994;41;3024.01;16;3;14;54;126.68;1.08;3243.57;0;N
3995;40;92.3;21;0;3;7;0;1;0;0;N
3996;36;2344.96;18;3;14;74;0;1;0;60.08;N
3997;44;4512.21;17;1;8;58;0;0.78;0;0;N
3998;33;2084.83;11;3;17;59;45.73;1.27;606.85;66.3;O
3999;33;2075.71;7;3;9;74;137.2;1.83;3801.94;0.54;O
4000;32;1900.24;8;2;11;64;35.06;0.83;601.68;32.27;N
4001;33;1526.16;15;2;9;34;60.98;1.13;1366.11;7.62;N
4002;34;1418.95;14;1;8;23;0;1;0;22.7;N
4003;33;2252.91;14;2;10;54;0;1.22;0;0;N
4004;42;2503.73;19;2;12;76;0;0.92;0;12.19;N
4005;30;3471.03;12;3;18;73;60.98;1.25;598.96;21.09;N
4006;47;1620.34;10;1;11;26;0;1.1;0;0;N
4007;30;2184.32;11;2;9;89;0;1.57;0;25.85;N
4008;40;2321.85;21;2;11;55;0;1.44;0;0;N
4009;30;1944.56;15;1;7;49;0;1;0;0;N
4010;36;1693.82;19;2;8;51;129.95;0.78;162.61;0;N
4011;41;108.24;19;1;4;6;0;1.33;0;0;N
4012;40;2171.81;20;2;14;55;0;1.33;0;0;N
4013;38;1941.61;11;1;12;50;60.98;1.3;1231.43;0;N
4014;33;2496.63;16;2;9;67;0;1;0;0;N
4015;45;1987.02;14;2;11;56;137.2;1;3783.33;63.69;O
4016;36;3050.02;14;2;10;82;256.93;1.11;246.66;0;N
4017;34;2286.8;11;1;7;68;1.02;1.17;0;0;N
4018;42;2551.15;21;2;16;75;57.93;1.38;1210.51;0;O
4019;32;1741.02;14;2;7;49;0;1.33;0;71.9;N
4020;37;3356.63;10;1;7;66;0;1.6;0;0;N
4021;35;1842.78;16;2;13;37;316.36;1;4694.23;5.89;N
4022;29;2855.69;7;2;15;91;99.7;1.14;2986.51;60.31;N
4023;29;2150.28;9;3;10;67;173.18;1.71;1086.65;0;N
4024;35;1810.94;11;2;14;39;76.22;1;2153.46;60.2;N
4025;43;1984.95;21;2;12;54;60.98;1.18;1317.13;41.57;O
4026;36;2869.9;19;1;5;53;0;1;0;32.17;N
4027;30;2111.67;12;2;9;76;76.22;1.13;2176.27;0;N
4028;40;2900.43;18;3;14;72;91.47;2.5;2427.23;0;N
4029;42;3901.22;12;2;9;102;63.52;1.13;1351.21;0;N
4030;34;5973.47;16;4;20;78;355.69;1.11;7018.89;92.85;O
4031;39;2251.14;11;1;13;52;0;1.08;0;57.82;N
4032;34;2103.84;11;2;10;68;1.02;2.8;0;20.55;N
4033;38;482.71;11;1;8;15;0;1;0;99.98;N
4034;27;1981.42;7;3;9;41;0;1;0;30.99;N
4035;42;1474.07;21;2;13;55;0;1.36;0;0;N
4036;40;2620.84;15;2;12;27;81.3;1;2198.23;59.48;N
4037;37;2790.47;19;1;5;46;0;1;0;0;N
4038;33;6459.98;13;1;6;47;0;1;0;0;N
4039;36;4280.43;15;3;20;77;16.83;0.96;29.45;42.06;N
4040;37;3445.46;12;2;9;65;0;1;0;0;N
4041;44;2320.45;13;1;8;44;0;1;0;52.49;N
4042;32;1608.58;18;1;7;35;0;1.33;0;8.64;N
4043;41;1711.91;12;2;12;41;68.6;1.18;2009.18;67.68;N
4044;49;612.91;10;2;8;26;115.1;1;1070.89;40.75;O
4045;39;2365.57;21;3;11;45;8.17;1.75;2.54;30.03;N
4046;45;6742.7;21;2;20;67;0;1;0;0;N
4047;46;1463.58;21;2;12;28;91.47;1;2851.31;21.79;N
4048;29;2494.65;12;3;11;64;137.2;1;3631.39;116.87;N
4049;42;166.51;12;0;1;4;0;1;0;0;N
4050;38;1376.26;10;1;5;33;0;2;0;0;N
4051;44;521.59;10;2;11;49;0;1;0;76.62;N
4052;39;1736.29;17;2;10;25;0;1;0;14.92;N
4053;49;0;11;0;6;1;;1;0;0;N
4054;36;3131.78;8;4;10;74;0;1.33;0;0;N
4055;35;302.51;12;1;6;11;0;1;0;0;O
4056;37;237.6;7;0;6;5;0;1;0;57.19;N
4057;38;111.12;6;0;3;2;0;1;0;0;N
4058;39;3528.83;18;1;13;29;0;1;0;0;N
4059;30;3664.18;6;1;8;72;0;1.14;0;0;N
4060;29;81.89;13;1;8;61;0;1;0;0;N
4061;30;6017.87;12;2;6;45;0;1;0;0;N
4062;32;4699.94;6;2;19;39;0;1.06;0;79.6;N
4063;39;1617.85;12;3;13;44;137.2;1;2925.9;76.5;N
4064;32;5663.35;6;2;17;45;0;0.94;0;0;N
4065;40;3077.27;6;1;6;31;0;1;0;0;N
4066;42;5330.63;16;2;13;57;0;1;0;0;N
4067;32;104.61;6;0;6;4;0;1;0;0;N
4068;31;32.2;6;0;3;2;0;1;0;0;N
4069;44;610.14;6;1;2;25;0;1;0;0;N
4070;31;2526.3;6;2;12;59;1.02;1.56;0;12.42;N
4071;48;33.19;6;0;3;6;0;1;0;113.7;N
4072;42;787.37;6;1;12;33;298.68;1;7439.83;56.66;N
4073;37;3136.95;6;4;14;80;281.43;1;803.48;0;N
4074;32;1443.05;6;2;10;40;17.85;1;127.88;0;N
4075;28;1451.65;6;2;11;48;1.02;1.75;0;79.58;N
4076;34;1308.88;6;2;10;46;45.73;0.9;697.15;8.88;N
4077;26;934.17;6;4;13;47;188.14;1;1265.53;5.14;N
4078;43;3164.73;21;4;13;76;224.35;1.08;1441.42;0;N
4079;52;2132.76;5;2;11;75;137.42;1;3735.36;60.17;O
4080;32;2553.19;5;2;14;59;0;1.33;0;33.79;N
4081;36;2187.27;5;2;13;68;1.02;1.5;0;0;O
4082;47;1450.69;12;1;10;36;;;0;32.1;O
4083;39;438.88;5;0;6;3;0;1;0;0;N
4084;32;1043.63;16;1;6;31;0;0.83;0;0;N
4085;48;6923.84;5;1;5;45;0;1.75;0;0;N
4086;32;2304.36;16;2;9;64;0;1.13;0;0;N
4087;32;1985.06;5;1;9;30;0;1;0;41.11;N
4088;31;2980.91;5;2;13;75;73.68;1;1236.76;90.08;N
4089;31;4282.13;12;2;11;57;0;0.91;0;0;N
4090;33;1365.37;9;1;11;31;0;1;0;86.81;N
4091;38;1602.01;5;2;8;67;60.98;1;560.75;0;O
4092;49;2875.68;5;2;12;39;0;0.92;0;0;N
4093;30;1935.67;5;0;4;31;0;1;0;0;N
4094;39;1509.47;5;1;4;18;0;1;0;0;N
4095;37;1247.87;5;1;7;33;0;1;0;30.42;O
4096;37;779.65;5;2;8;32;60.98;1.14;1271.24;8.59;O
4097;36;1023.97;11;0;11;7;0;0.92;0;26.32;N
4098;41;3666.17;19;3;17;106;21.09;1.27;603.89;62.07;N
4099;34;3025.35;15;2;20;45;0;1.11;0;79.38;N
4100;45;1059.86;5;2;8;37;82.57;1.67;2627.37;0;O
4101;38;2724.85;21;3;18;66;0;1.33;0;57.24;N
4102;34;3055.15;8;3;19;72;469.64;0.85;2059.61;30.45;N
4103;35;1560.94;16;2;6;44;27.44;1.4;160.52;0;N
4104;28;1612.42;7;2;9;39;0;1.43;0;0;N
4105;35;2649.55;6;2;20;58;0;1.28;0;43.69;N
4106;34;1880.07;21;2;16;55;0;1;0;41.08;N
4107;34;1261.16;10;1;12;28;0;0.92;0;26.2;N
4108;41;4303.62;16;3;20;72;17.78;1;245.44;131.09;N
4109;36;2956.81;5;1;6;53;0;1;0;0;N
4110;42;2903.49;10;2;14;61;152.2;1.33;481.91;78.94;N
4111;40;2483.17;14;1;5;26;0;1;0;0;N
4112;37;1946.57;11;3;16;76;5.97;1;2.14;55.69;N
4113;38;3307.52;21;2;13;56;0;0.92;0;0;N
4114;40;1682.62;21;1;6;36;0;1;0;13.44;N
4115;31;2276.79;8;2;8;52;79.31;1.14;997;0;N
4116;42;978.03;16;2;10;37;73.68;1;1344.35;28.28;O
4117;32;862.41;16;1;8;27;0;1;0;61.35;N
4118;34;1995.25;6;1;17;36;0;0.89;0;0;N
4119;32;1996.78;11;2;8;46;0;1;0;0;N
4120;34;3159.69;12;2;17;65;0;0.89;0;30.69;N
4121;41;3509.23;5;1;15;37;0;1.07;0;0;N
4122;23;958.68;5;2;10;57;45.73;0.9;716.45;63.73;O
4123;32;1997.63;5;2;14;54;169.85;1.25;884.23;40.76;N
4124;47;3414.11;11;2;11;115;0;1;0;0;N
4125;41;2728.89;17;1;14;59;0.76;1.25;0;46.45;N
4126;29;1869.53;5;1;11;50;176.07;1.33;572.15;10.67;O
4127;32;2657.48;16;2;20;40;0;1.05;0;0;N
4128;34;1;7;0;4;1;0;1;0;0;N
4129;37;1496.23;7;4;20;55;11.18;1.26;182.79;54.5;O
4130;42;681.94;5;1;5;6;0;0.67;0;0;N
4131;37;2218.86;19;2;10;46;0;0.9;0;0;N
4132;25;820.71;5;1;9;22;0;1.13;0;23.7;O
4133;40;1678.27;12;1;6;35;0;1.4;0;18.13;N
4134;26;1091.85;11;2;12;52;331.27;0.92;1710.41;69.66;N
4135;35;687.88;11;2;8;28;38.87;1;250.17;5.48;N
4136;29;464.46;9;1;9;44;0;1.43;0;0;N
4137;46;233.16;5;1;5;4;0;0.8;0;0;N
4138;30;3367.79;11;3;15;87;0;1.07;0;13.21;N
4139;33;65.74;5;1;5;3;0;2;0;0;N
4140;35;3035.76;5;2;13;75;0;1.5;0;39.18;N
4141;44;833.05;21;1;5;11;0;1;0;0;N
4142;30;1251.36;15;3;15;60;10.17;1.31;92.42;63.59;N
4143;73;2302.13;22;2;11;61;0;1;0;133.99;N
4144;38;2442.29;14;2;11;60;0;1;0;0;N
4145;33;1035.85;15;1;9;35;0;1.43;0;0;N
4146;35;1018.73;16;1;8;46;0;1;0;37.68;N
4147;30;1585.27;13;2;6;45;0;1;0;0;N
4148;32;1782.19;12;2;8;42;0;1;0;0;N
4149;49;1007.07;12;3;15;41;96.8;1.23;1567.92;0;O
4150;31;3944.71;5;2;8;45;0;1.29;0;34.67;N
4151;30;2765.03;12;2;14;64;0;1.08;0;11.25;N
4152;43;3126.01;13;1;13;23;0;1.08;0;0;N
4153;33;1525.28;10;0;10;22;0;0.91;0;41.87;N
4154;32;2737.78;16;3;15;85;0;1.5;0;0;O
4155;31;123.4;11;1;9;46;0;1.57;0;0;N
4156;41;1707.09;12;1;10;22;0;0.9;0;9.65;N
4157;27;1616.67;10;2;10;47;35.06;1.5;720.3;42.71;O
4158;44;2041.21;5;2;17;51;80.59;1.27;89.11;78.54;O
4159;66;2328.86;16;4;20;52;18.55;1.72;296.04;83.28;N
4160;44;4191.54;7;2;15;46;152.29;1;1108.29;55.52;N
4161;32;1620.98;14;2;16;92;0;1;0;186.24;O
4162;35;1685.15;15;1;5;38;0;1;0;0;N
4163;48;12584.91;9;4;20;89;1401.94;0.97;2779.05;128.32;O
4164;45;272.06;5;1;5;18;0;1.5;0;10.39;N
4165;34;2596.98;5;2;7;68;0;1;0;0;N
4166;32;;15;1;2;1;;1;0;0;N
4167;43;1617.44;5;1;7;56;0;1;0;76.83;N
4168;45;1187.02;5;2;15;41;0;1.23;0;83.04;O
4169;31;12183.63;5;0;9;67;0;1;0;0;N
4170;31;2065.8;10;1;8;43;0;1;0;0;N
4171;36;3964.79;5;2;15;53;0;1.14;0;25.55;N
4172;30;1847.15;15;3;16;53;2.56;1;1.27;108.96;N
4173;40;2238.11;16;3;18;59;91.47;1.33;3010.17;105.36;N
4174;26;184.89;5;1;11;15;0;1;0;37.87;N
4175;38;16074.03;9;5;20;47;0;0.84;0;0;N
4176;43;2007.5;5;2;19;31;0;0.95;0;104.36;O
4177;29;3001.18;13;1;13;71;35.06;1.17;1474.14;83.88;O
4178;37;3346.39;21;3;16;58;16.26;1.29;578.57;54.74;N
4179;34;1066.83;20;1;6;26;0;1;0;0;O
4180;34;2898.91;5;2;12;130;295.65;1.09;1778.33;62.75;N
4181;44;3907.45;5;1;8;42;;1.14;0;0;N
4182;33;1960.09;17;1;9;38;0;1;0;20.04;N
4183;32;738.99;17;1;6;16;0;1;0;118.75;N
4184;29;1754.29;9;1;2;48;0;1;0;0;N
4185;27;904;5;2;7;34;0;1.17;0;34.51;N
4186;34;3005.36;10;3;15;48;0;1;0;29.65;N
4187;32;2106.27;10;1;4;40;0;1;0;0;N
4188;34;2669.57;15;2;9;33;0;1;0;0;N
4189;30;3277.09;14;2;13;66;0;1;0;8.29;N
4190;34;4251.27;5;3;20;46;0;1.29;0;111.01;O
4191;29;1531.85;10;1;4;40;0;1;0;0;N
4192;40;4117.6;5;3;17;11;285.94;1.2;746.92;67.45;O
4193;41;3949.36;5;3;11;92;60.98;1;657.68;0;N
4194;36;1288.5;5;1;2;34;0;1;0;0;N
4195;34;2436.83;5;2;7;35;60.98;1;1377.41;84.6;O
4196;31;2404.35;17;2;9;71;66.67;1.11;181.5;0;N
4197;24;298.25;5;1;7;16;0;1.6;0;22.78;N
4198;31;2296.96;9;2;10;67;0;1.11;0;10.2;O
4199;27;2503.27;8;2;12;86;0;1;0;71.12;O
4200;36;2064.83;10;2;7;22;0;1;0;0;N
4201;29;2442.96;5;3;15;65;73.05;1;1229.9;104.55;N
4202;41;2170.51;18;2;15;50;0;1.42;0;64.03;N
4203;45;320.91;13;2;10;14;51.76;1.22;725.47;0;N
4204;41;2409.99;14;2;12;64;1.02;1.27;0;52.23;O
4205;21;497.12;5;1;9;34;0;1.25;0;8.98;N
4206;28;541.45;5;1;8;27;0;1;0;24.25;N
4207;38;721.16;5;0;2;10;0;1;0;0;N
4208;30;2085.37;13;2;7;37;0;0.86;0;13.36;N
4209;41;497.02;5;1;6;8;0;1;0;7.4;N
4210;35;7735.39;15;3;19;88;286.48;0.95;747.99;77.27;N
4211;33;185.37;5;0;6;3;0;0.83;0;0;N
4212;33;98.25;5;0;5;3;0;0.67;0;42.46;N
4213;39;970.28;5;0;3;8;0;1;0;0;N
4214;26;723.71;5;2;10;34;70.51;1;1504.08;6.95;N
4215;42;1615.85;26;2;19;40;0;0.95;0;55.11;O
4216;32;101.2;10;0;6;4;0;0.71;0;0;N
4217;31;3001.58;9;2;11;63;0;1.2;0;45.77;N
4218;30;1396.01;6;1;16;38;0;1.07;0;0;N
4219;36;430.11;5;0;4;7;0;1;0;0;N
4220;39;2996.11;20;3;15;78;138.12;1;4425.8;35.2;N
4221;30;2190.23;6;3;18;52;91.47;1.06;1767.79;90.31;O
4222;34;1868.22;16;2;10;45;0;1;0;0;N
4223;33;1623.96;5;3;14;51;1.02;1.7;0;11.8;N
4224;37;1402.72;4;1;6;32;;;0;0;N
4225;33;2533.25;9;4;20;67;88.14;1.14;1746.46;47.2;N
4226;30;2602.41;5;1;10;55;0;1;0;0;N
4227;38;2410.45;18;2;11;61;0;1;0;0;N
4228;30;1427.99;14;0;5;36;0;1;0;0;N
4229;44;3826.66;8;2;9;87;137.2;1;3761.15;106.26;N
4230;39;1873.83;6;3;12;36;138.12;1;3157.39;35.84;N
4231;50;305.62;4;1;6;12;0;0.83;0;37.9;N
4232;31;594.07;4;2;7;18;0;0.86;0;0;O
4233;32;151.9;16;0;6;2;0;0.83;0;0;N
4234;51;397.21;4;0;4;6;0;1;0;0;N
4235;47;1836.6;4;2;9;56;0;1;0;0;N
4236;21;593.42;4;2;7;35;45.73;1;717.76;56.07;O
4237;31;1118;11;2;15;38;52.08;1.14;608.34;108.56;N
4238;33;3478.8;17;3;15;58;0;1.23;0;0;N
4239;45;0;6;0;3;1;;1;0;0;N
4240;27;2667.48;12;1;7;50;0;1;0;0;N
4241;43;2137.33;4;1;7;41;0;1.33;0;10.8;N
4242;27;1154.31;4;2;11;50;191.98;1.1;6586.93;13.34;N
4243;33;2434.39;6;3;12;61;149.91;1;498.14;31.55;N
4244;22;1137.34;4;1;9;28;0;1;0;143.25;N
4245;35;1324.76;20;2;14;17;0.76;1;0;61.92;N
4246;37;285.79;13;0;4;6;0;1;0;0;N
4247;37;1083.19;9;2;7;35;319.76;1;220.09;0;N
4248;29;3234.16;13;2;10;69;0;1.5;0;0;N
4249;31;1957.68;14;2;18;51;0;1;0;57.77;N
4250;31;2705.29;11;1;8;67;0;1;0;0;N
4251;42;1807.97;4;3;9;25;7.62;1.43;61.96;0;N
4252;28;2255.98;9;3;10;51;91.47;1.5;2584.29;16.75;N
4253;35;1497.01;18;1;4;29;0;0.75;0;0;N
4254;30;2224.18;12;2;8;70;0;1;0;0;N
4255;31;2757.3;12;3;16;71;89.69;0.94;638.77;10.75;N
4256;29;2567.29;13;1;16;43;1.02;1.46;0;19.36;N
4257;53;27.92;4;1;6;3;0;0.86;0;4.81;O
4258;34;3925.69;4;3;15;61;0;1;0;62.96;N
4259;29;2626.9;8;4;15;67;109.25;0.88;3019.22;18.82;O
4260;32;2071.38;14;2;12;60;0;1;0;105.9;N
4261;35;1358.32;9;1;13;27;0;1;0;81.02;O
4262;33;3329.61;16;2;19;83;0;0.95;0;53.06;N
4263;40;3051.8;19;2;8;47;349.03;1;2668.97;107.18;N
4264;41;2192.27;4;1;6;31;0;1;0;0;N
4265;30;1651.36;7;2;8;38;60.98;1;520.52;85.76;N
4266;24;319.33;4;2;9;35;6.1;1.13;131.3;21.87;O
4267;37;3693.01;4;3;20;61;12.61;1.1;0;115.05;O
4268;36;2225.24;21;2;11;56;0;1;0;51.84;N
4269;37;676.25;4;1;8;15;0;1.14;0;78.59;O
4270;41;1908.72;10;1;14;17;0;0.93;0;0;N
4271;33;1560.31;4;2;7;63;0;1;0;93.52;N
4272;36;154.94;19;0;4;3;0;0.75;0;0;N
4273;36;2989.02;4;1;8;58;0;2;0;0;N
4274;32;2085.33;14;2;14;48;0;0.93;0;0;N
4275;32;1566.67;11;2;8;64;12.45;1.29;180.02;44.68;O
4276;31;2122.19;4;1;6;53;0;1;0;11.68;N
4277;40;2144.11;4;1;6;67;57.93;1.75;1826.54;0;O
4278;32;1779.6;13;3;20;52;145.01;1.1;241.87;153.66;O
4279;40;1419.36;4;1;3;33;0;1;0;0;N
4280;33;2933.3;13;2;11;51;0;1;0;61.88;N
4281;38;3634.55;4;3;17;108;66.15;1;1452.99;9.5;O
4282;38;1142.34;19;1;10;36;0;1;0;0;N
4283;22;697.37;4;2;9;18;0;1.57;0;16.84;N
4284;36;2276.08;6;2;10;31;76.22;1;1821.11;0;N
4285;29;533.54;4;2;6;23;0;1;0;6.93;N
4286;47;1852.11;20;1;10;53;0;1.5;0;0;O
4287;33;345.81;16;0;6;20;0;1;0;0;N
4288;26;613.96;9;1;4;8;0;0.75;0;0;N
4289;27;1486.58;10;1;6;61;0;1;0;0;N
4290;35;1283.77;18;3;18;33;0;0.84;0;119.09;N
4291;31;3863.13;13;1;9;61;0;1;0;0;N
4292;30;2529.21;12;2;11;56;0;1.2;0;0;N
4293;42;2378.1;21;2;11;59;0;1;0;0;N
4294;40;1599.38;7;1;9;39;0;1;0;0;N
4295;38;1881.74;4;3;14;43;137.2;1.45;3146.51;45.45;N
4296;33;756.21;14;1;8;37;1.02;2;0;0;O
4297;23;489.36;4;2;7;17;87.66;1;2755.52;51.57;N
4298;42;241.18;4;0;4;5;0;1;0;0;N
4299;45;389.18;10;1;2;19;0;1;0;0;N
4300;32;1987.48;16;1;10;40;0;1.11;0;46.13;N
4301;28;1638.92;12;1;8;50;0;1;0;5.54;O
4302;27;2875.13;11;2;7;71;185.48;1;1216.44;0;N
4303;46;203.73;4;1;11;12;59.97;0.92;513.51;45.22;N
4304;34;2833.66;14;2;15;68;0;1.07;0;0;N
4305;47;0;23;1;8;12;;1.29;0;34.08;N
4306;21;347.74;4;1;10;14;0;0.91;0;67.17;O
4307;30;1438.74;12;1;10;29;0;1;0;17.64;N
4308;35;211.89;4;0;6;10;0;0.83;0;0;N
4309;43;4065.75;4;2;11;66;0;1.2;0;0;N
4310;29;1156.52;11;3;13;53;45.73;1.08;713.49;0;N
4311;39;852.71;4;1;13;31;0;1;6163.53;27.83;N
4312;36;1544.47;4;2;9;31;34.3;1.43;179.95;0;N
4313;46;257.59;4;1;5;5;0;0.83;0;0;N
4314;33;0;4;0;7;3;0;1;0;0;N
4315;32;1403.83;16;2;11;38;0;1.56;0;74.01;O
4316;38;3725.93;4;2;9;145;0;1.13;0;0;N
4317;34;833.72;4;2;8;55;151.2;1.67;887.83;8.68;O
4318;38;768.09;13;1;4;29;0;1;0;0;N
4319;51;1621.74;4;1;9;30;0;1;0;59.75;O
4320;41;2416;11;3;18;55;213.9;1.06;1484.46;127.82;N
4321;29;1978.28;11;1;11;57;0;1;0;28.13;O
4322;35;1918.43;21;1;6;38;0;1;0;0;N
4323;45;2003.06;21;2;15;42;2.05;1;1.27;104.07;O
4324;38;2477.85;4;1;4;34;0;1;0;56.8;N
4325;38;890;21;1;11;40;0;0.91;0;59.9;O
4326;27;1873.11;8;2;7;50;60.98;1;1221.72;0;N
4327;35;377.39;6;3;9;19;137.2;1;3615.79;0;O
4328;32;2566.02;15;2;12;48;0;1;0;0;O
4329;36;214.98;15;1;9;13;0;0.8;0;0;N
4330;32;2712.85;4;2;8;62;0;1.29;0;9.5;N
4331;30;2466.68;12;1;10;55;0;1.11;0;0;N
4332;42;1342.82;20;2;8;27;0;1.14;0;0;O
4333;30;3011.84;12;2;11;63;0;1;0;47.77;N
4334;26;2638.35;11;3;15;65;5.08;1.23;118.54;160.18;N
4335;44;4255.56;20;1;10;46;0;1;0;84.87;N
