income;logincome;sqrtincome
1005.16;6.91;31.7
6034.5;8.71;77.68
1815.68;7.5;42.61
2808.09;7.94;52.99
2135.15;7.67;46.21
3096.9;8.04;55.65
1050.92;6.96;32.42
2112.91;7.66;45.97
5906.11;8.68;76.85
370.47;5.92;19.25
2224.39;7.71;47.16
1450.64;7.28;38.09
4851.83;8.49;69.66
3231.98;8.08;56.85
2804.99;7.94;52.96
2137.48;7.67;46.23
2864.67;7.96;53.52
1578.28;7.36;39.73
1437.02;7.27;37.91
1329.21;7.19;36.46
3225.24;8.08;56.79
1253.01;7.13;35.4
1981.35;7.59;44.51
3382.24;8.13;58.16
1747.77;7.47;41.81
1160.99;7.06;34.07
953.61;6.86;30.88
1081.09;6.99;32.88
2656.7;7.89;51.54
5113.39;8.54;71.51
299.29;5.7;17.3
2819.55;7.94;53.1
2742.49;7.92;52.37
2639.98;7.88;51.38
2324.01;7.75;48.21
129.09;4.87;11.36
1801.83;7.5;42.45
904.82;6.81;30.08
1633.58;7.4;40.42
415;6.03;20.37
1253.11;7.13;35.4
1685.84;7.43;41.06
243.92;5.5;15.62
2260.18;7.72;47.54
639.55;6.46;25.29
1567.17;7.36;39.59
1845.44;7.52;42.96
1759.18;7.47;41.94
2976.3;8;54.56
1071.13;6.98;32.73
2163.03;7.68;46.51
814.13;6.7;28.53
1969.08;7.59;44.37
3004.26;8.01;54.81
2106.24;7.65;45.89
2533.5;7.84;50.33
480.42;6.18;21.92
638.64;6.46;25.27
940.87;6.85;30.67
1011.66;6.92;31.81
6760.62;8.82;82.22
872.48;6.77;29.54
903.74;6.81;30.06
3666.19;8.21;60.55
1686.32;7.43;41.06
1301.18;7.17;36.07
4965.91;8.51;70.47
1991.63;7.6;44.63
1163.6;7.06;34.11
7148.95;8.87;84.55
407.04;6.01;20.18
2437.27;7.8;49.37
3920.55;8.27;62.61
1074.61;6.98;32.78
1934.26;7.57;43.98
2144.56;7.67;46.31
3783.16;8.24;61.51
3156.41;8.06;56.18
514.06;6.24;22.67
3643.38;8.2;60.36
2751.19;7.92;52.45
3952.96;8.28;62.87
1764.86;7.48;42.01
1791.72;7.49;42.33
3205.63;8.07;56.62
804.52;6.69;28.36
666.7;6.5;25.82
2511.88;7.83;50.12
2454.56;7.81;49.54
1885.22;7.54;43.42
1024.08;6.93;32
998.66;6.91;31.6
2741.99;7.92;52.36
5293.98;8.57;72.76
1340.77;7.2;36.62
1132.22;7.03;33.65
1532.24;7.34;39.14
1082.07;6.99;32.89
242.48;5.5;15.57
1554.89;7.35;39.43
2736.34;7.91;52.31
1049.74;6.96;32.4
2451.71;7.8;49.51
921.26;6.83;30.35
1188.97;7.08;34.48
631.67;6.45;25.13
2597.84;7.86;50.97
2611.14;7.87;51.1
852.43;6.75;29.2
929.38;6.84;30.49
697.08;6.55;26.4
1065.65;6.97;32.64
1802.35;7.5;42.45
2126.1;7.66;46.11
976;6.88;31.24
657.62;6.49;25.64
39.45;3.7;6.28
327.03;5.79;18.08
2811.53;7.94;53.02
1598.2;7.38;39.98
1582.14;7.37;39.78
2742.63;7.92;52.37
1124.31;7.03;33.53
1102.22;7.01;33.2
3694.83;8.21;60.79
2695.53;7.9;51.92
934.49;6.84;30.57
1589.71;7.37;39.87
315.2;5.76;17.75
4383.55;8.39;66.21
2173.28;7.68;46.62
2890.8;7.97;53.77
1291.2;7.16;35.93
3638.17;8.2;60.32
1204.52;7.09;34.71
478.63;6.17;21.88
2864.41;7.96;53.52
2975.67;8;54.55
1143.92;7.04;33.82
395.97;5.98;19.9
751.5;6.62;27.41
730.45;6.6;27.03
2434.21;7.8;49.34
1063.61;6.97;32.61
1238.57;7.12;35.19
242.74;5.5;15.58
1579.94;7.37;39.75
1274.52;7.15;35.7
307.34;5.73;17.53
2071.15;7.64;45.51
814.96;6.7;28.55
1021.39;6.93;31.96
1082.71;6.99;32.9
1583.12;7.37;39.79
2775.23;7.93;52.68
2131.94;7.67;46.17
1877.2;7.54;43.33
2375.73;7.77;48.74
3330.42;8.11;57.71
167.69;5.13;12.95
346.57;5.85;18.62
2170.78;7.68;46.59
1616.31;7.39;40.2
940.69;6.85;30.67
4274.84;8.36;65.38
2667.01;7.89;51.64
1081.29;6.99;32.88
503.9;6.22;22.45
3155.03;8.06;56.17
1261.13;7.14;35.51
4556.98;8.42;67.51
426.4;6.06;20.65
972.2;6.88;31.18
2936.71;7.99;54.19
636.89;6.46;25.24
590.68;6.38;24.3
789.97;6.67;28.11
344.89;5.85;18.57
267.11;5.59;16.34
1546.44;7.34;39.32
55.18;4.03;7.43
380.67;5.94;19.51
860.15;6.76;29.33
837.04;6.73;28.93
988.83;6.9;31.45
1748.96;7.47;41.82
962.98;6.87;31.03
1671.41;7.42;40.88
1979.3;7.59;44.49
552.46;6.32;23.5
953.92;6.86;30.89
1492.34;7.31;38.63
790.74;6.67;28.12
2604.34;7.87;51.03
582.05;6.37;24.13
721.98;6.58;26.87
1931.33;7.57;43.95
2257.15;7.72;47.51
1672.5;7.42;40.9
1338.3;7.2;36.58
1517.51;7.33;38.96
186.39;5.23;13.65
1043.57;6.95;32.3
1765.71;7.48;42.02
545.03;6.3;23.35
1753.82;7.47;41.88
890.16;6.79;29.84
1422.79;7.26;37.72
1772.08;7.48;42.1
1445.42;7.28;38.02
2769.41;7.93;52.63
792.81;6.68;28.16
2506;7.83;50.06
1419.31;7.26;37.67
2460.11;7.81;49.6
22.96;3.18;4.79
2326.56;7.75;48.23
1178.82;7.07;34.33
3507.72;8.16;59.23
3046.54;8.02;55.2
814.87;6.7;28.55
818.9;6.71;28.62
607.12;6.41;24.64
3270.01;8.09;57.18
1248.66;7.13;35.34
942.17;6.85;30.69
1525.93;7.33;39.06
217.18;5.39;14.74
2226.87;7.71;47.19
1525.36;7.33;39.06
3585.4;8.18;59.88
3019.49;8.01;54.95
565.46;6.34;23.78
3195.96;8.07;56.53
1454.93;7.28;38.14
2325.22;7.75;48.22
3884.47;8.27;62.33
1221.47;7.11;34.95
2386.57;7.78;48.85
1852.89;7.53;43.05
4579.19;8.43;67.67
218.17;5.39;14.77
1295.25;7.17;35.99
2678.97;7.89;51.76
1162.99;7.06;34.1
3916.04;8.27;62.58
5654.47;8.64;75.2
5014.77;8.52;70.82
3740.79;8.23;61.16
381.82;5.95;19.54
1610.99;7.39;40.14
2060.44;7.63;45.39
465.74;6.15;21.58
2640.65;7.88;51.39
1205.45;7.1;34.72
108.59;4.7;10.42
1125;7.03;33.54
1575.62;7.36;39.69
1842.43;7.52;42.92
3882.68;8.26;62.31
3809.64;8.25;61.72
3519.49;8.17;59.33
2002.65;7.6;44.75
772.93;6.65;27.8
340.9;5.83;18.46
2577.81;7.86;50.77
1090.17;7;33.02
1199.54;7.09;34.63
513.64;6.24;22.66
2256.88;7.72;47.51
664.74;6.5;25.78
3400.16;8.13;58.31
1173.92;7.07;34.26
2218.38;7.7;47.1
610.49;6.42;24.71
711.3;6.57;26.67
38.9;3.69;6.24
1078.18;6.98;32.84
437.9;6.08;20.93
1770.71;7.48;42.08
1356.33;7.21;36.83
4353.34;8.38;65.98
756.16;6.63;27.5
646.7;6.47;25.43
217.28;5.39;14.74
1507.19;7.32;38.82
2234.26;7.71;47.27
983.38;6.89;31.36
710.93;6.57;26.66
932.67;6.84;30.54
1143.94;7.04;33.82
5542.24;8.62;74.45
554.64;6.32;23.55
464.1;6.14;21.54
989.31;6.9;31.45
3182.31;8.07;56.41
2675.96;7.89;51.73
2434.97;7.8;49.35
385.82;5.96;19.64
1071.45;6.98;32.73
2102.5;7.65;45.85
6752.79;8.82;82.18
5184.04;8.55;72
1373.04;7.23;37.05
690.27;6.54;26.27
1781.79;7.49;42.21
535.21;6.28;23.13
3628.83;8.2;60.24
1680.1;7.43;40.99
796.49;6.68;28.22
1337.57;7.2;36.57
1030.82;6.94;32.11
1767.72;7.48;42.04
1688.33;7.43;41.09
1005.62;6.91;31.71
2749.58;7.92;52.44
1167.16;7.06;34.16
931.08;6.84;30.51
697.01;6.55;26.4
1856.24;7.53;43.08
2644.15;7.88;51.42
3550.91;8.18;59.59
2631.27;7.88;51.3
4646.66;8.44;68.17
3006.03;8.01;54.83
576.28;6.36;24.01
929.39;6.84;30.49
3357.68;8.12;57.95
2804.83;7.94;52.96
127.55;4.86;11.29
456.55;6.13;21.37
2485.12;7.82;49.85
898.54;6.8;29.98
2304.65;7.74;48.01
1853.78;7.53;43.06
1307.33;7.18;36.16
2551.73;7.84;50.51
2494.42;7.82;49.94
1574.17;7.36;39.68
3762.75;8.23;61.34
762.49;6.64;27.61
291.92;5.68;17.09
1983.67;7.59;44.54
930.69;6.84;30.51
1963.99;7.58;44.32
1458.32;7.29;38.19
1512.08;7.32;38.89
668.37;6.51;25.85
3627.49;8.2;60.23
1280.55;7.16;35.78
1160.84;7.06;34.07
909.38;6.81;30.16
685.5;6.53;26.18
2459.21;7.81;49.59
3935.32;8.28;62.73
162.55;5.1;12.75
1880.19;7.54;43.36
857.73;6.76;29.29
2028;7.62;45.03
2463.58;7.81;49.63
1199.8;7.09;34.64
1637.58;7.4;40.47
1427.2;7.26;37.78
508.2;6.23;22.54
4331.68;8.37;65.82
1103;7.01;33.21
997.21;6.91;31.58
4236.62;8.35;65.09
1610.88;7.39;40.14
2010.87;7.61;44.84
949.98;6.86;30.82
1511.36;7.32;38.88
1029.38;6.94;32.08
3715.01;8.22;60.95
440.33;6.09;20.98
2809.15;7.94;53
2466.66;7.81;49.67
3022.13;8.01;54.97
1114.87;7.02;33.39
2986.05;8;54.64
1874.42;7.54;43.29
3320.7;8.11;57.63
1977.75;7.59;44.47
1131.68;7.03;33.64
2306.17;7.74;48.02
2567.2;7.85;50.67
1999.83;7.6;44.72
183.45;5.22;13.54
1041.62;6.95;32.27
2209.01;7.7;47
911.71;6.82;30.19
2156.68;7.68;46.44
3318.29;8.11;57.6
1099.22;7;33.15
1947.69;7.57;44.13
1392.17;7.24;37.31
1499.1;7.31;38.72
1703.95;7.44;41.28
826.92;6.72;28.76
1472.34;7.3;38.37
2264.66;7.73;47.59
1561.04;7.35;39.51
1657.3;7.41;40.71
2677.09;7.89;51.74
1912.7;7.56;43.73
89.8;4.51;9.48
2258.03;7.72;47.52
720.37;6.58;26.84
3008.99;8.01;54.85
2176.14;7.69;46.65
1536.16;7.34;39.19
356.54;5.88;18.88
2132.81;7.67;46.18
650.14;6.48;25.5
980.7;6.89;31.32
1033.49;6.94;32.15
1752.85;7.47;41.87
739.38;6.61;27.19
8142.13;9;90.23
898.58;6.8;29.98
1707.9;7.44;41.33
2336.89;7.76;48.34
2044.61;7.62;45.22
4969.07;8.51;70.49
1061.99;6.97;32.59
2762.6;7.92;52.56
1528.6;7.33;39.1
1952.65;7.58;44.19
1786.67;7.49;42.27
2324.89;7.75;48.22
1585.1;7.37;39.81
2169.31;7.68;46.58
2397.29;7.78;48.96
1516.88;7.33;38.95
2626.93;7.87;51.25
3212.51;8.08;56.68
629.73;6.45;25.09
4261.93;8.36;65.28
2517.89;7.83;50.18
1205.57;7.1;34.72
1439.82;7.27;37.95
1711.75;7.45;41.37
1474.87;7.3;38.4
985.16;6.89;31.39
2791.34;7.93;52.83
2229.74;7.71;47.22
1495.07;7.31;38.67
1999.94;7.6;44.72
649.74;6.48;25.49
403.4;6;20.08
1923.51;7.56;43.86
391.36;5.97;19.78
4991.48;8.52;70.65
764.95;6.64;27.66
491.22;6.2;22.16
1149.52;7.05;33.9
1707.07;7.44;41.32
3801.23;8.24;61.65
2100.17;7.65;45.83
2201.4;7.7;46.92
483.49;6.18;21.99
1441.04;7.27;37.96
1160.53;7.06;34.07
1007.46;6.92;31.74
3880.05;8.26;62.29
3444.96;8.14;58.69
2099.85;7.65;45.82
1479.02;7.3;38.46
1074.43;6.98;32.78
1531.24;7.33;39.13
964.98;6.87;31.06
1480.5;7.3;38.48
3409.09;8.13;58.39
685.58;6.53;26.18
1112.33;7.02;33.35
892.95;6.8;29.88
867.34;6.77;29.45
1953.09;7.58;44.19
3096.74;8.04;55.65
2168.62;7.68;46.57
1474.5;7.3;38.4
2072.7;7.64;45.53
2455.94;7.81;49.56
36.35;3.62;6.03
2250.28;7.72;47.44
1354.62;7.21;36.81
840.9;6.74;29
859.87;6.76;29.32
1001.52;6.91;31.65
3856.92;8.26;62.1
433.45;6.07;20.82
2490.28;7.82;49.9
2698.38;7.9;51.95
4236.88;8.35;65.09
2729.89;7.91;52.25
1674.55;7.42;40.92
600.69;6.4;24.51
2063.44;7.63;45.43
1101.26;7.01;33.19
30.84;3.46;5.55
3382.31;8.13;58.16
1494.96;7.31;38.66
675.89;6.52;26
2487.86;7.82;49.88
1834.92;7.52;42.84
745.45;6.62;27.3
1390.54;7.24;37.29
1916.31;7.56;43.78
2276.11;7.73;47.71
1559.82;7.35;39.49
1720.46;7.45;41.48
2523.43;7.83;50.23
1298.62;7.17;36.04
2062.86;7.63;45.42
2192.58;7.69;46.83
2179.06;7.69;46.68
471.24;6.16;21.71
2593.51;7.86;50.93
967.22;6.88;31.1
1513.43;7.32;38.9
2024.07;7.61;44.99
2087.07;7.64;45.68
2904.44;7.97;53.89
4628.7;8.44;68.03
596.88;6.39;24.43
2016.34;7.61;44.9
2927.08;7.98;54.1
1828.69;7.51;42.76
811.82;6.7;28.49
298.79;5.7;17.29
1240.04;7.12;35.21
1456.31;7.28;38.16
188.08;5.24;13.71
2010.01;7.61;44.83
3197.83;8.07;56.55
1552.36;7.35;39.4
298.86;5.7;17.29
0;0;0
659.33;6.49;25.68
838.49;6.73;28.96
349.85;5.86;18.7
1758.93;7.47;41.94
703.38;6.56;26.52
1784.25;7.49;42.24
1825.48;7.51;42.73
1889.89;7.54;43.47
2858.59;7.96;53.47
2518.62;7.83;50.19
1499.59;7.31;38.72
659.96;6.49;25.69
1216.08;7.1;34.87
1858.85;7.53;43.11
1737.06;7.46;41.68
1159.04;7.06;34.04
2344.43;7.76;48.42
2431.59;7.8;49.31
1974.44;7.59;44.43
2928.56;7.98;54.12
1390.92;7.24;37.3
1457.75;7.29;38.18
2358.3;7.77;48.56
4033.67;8.3;63.51
2262.19;7.72;47.56
1364.53;7.22;36.94
3783.33;8.24;61.51
1769.12;7.48;42.06
0;0;0
741.3;6.61;27.23
972.91;6.88;31.19
2676.46;7.89;51.73
2268.52;7.73;47.63
1049.56;6.96;32.4
2418.04;7.79;49.17
1093.89;7;33.07
155.33;5.05;12.46
1128.49;7.03;33.59
2595.41;7.86;50.95
2954.91;7.99;54.36
1639.12;7.4;40.49
4390.12;8.39;66.26
3607.1;8.19;60.06
929.29;6.84;30.48
183.17;5.22;13.53
2779.94;7.93;52.73
2208.27;7.7;46.99
2971.54;8;54.51
1569.93;7.36;39.62
1661.09;7.42;40.76
147.33;5;12.14
1740.77;7.46;41.72
0;0;0
2352.01;7.76;48.5
1766.43;7.48;42.03
2704.99;7.9;52.01
1790.16;7.49;42.31
1600.91;7.38;40.01
1829.7;7.51;42.78
2228.63;7.71;47.21
1658.96;7.41;40.73
1086;6.99;32.95
2815.48;7.94;53.06
823.58;6.71;28.7
497.75;6.21;22.31
499.58;6.22;22.35
1300.89;7.17;36.07
1421.61;7.26;37.7
764.86;6.64;27.66
793.38;6.68;28.17
544.49;6.3;23.33
2086.53;7.64;45.68
1319.49;7.19;36.32
3274.53;8.09;57.22
707.29;6.56;26.59
1472.97;7.3;38.38
2168.77;7.68;46.57
1366.33;7.22;36.96
428.87;6.06;20.71
2710.42;7.91;52.06
1554.1;7.35;39.42
2048.39;7.63;45.26
989.96;6.9;31.46
1763.37;7.48;41.99
1926.88;7.56;43.9
758.82;6.63;27.55
4629.97;8.44;68.04
2975.33;8;54.55
714.76;6.57;26.73
3141.69;8.05;56.05
793.25;6.68;28.16
2277.78;7.73;47.73
2583.82;7.86;50.83
3706.56;8.22;60.88
1139.59;7.04;33.76
1821.05;7.51;42.67
3401.35;8.13;58.32
21.89;3.13;4.68
2420.43;7.79;49.2
2523.1;7.83;50.23
1754.5;7.47;41.89
443.05;6.1;21.05
2193.77;7.69;46.84
2820.19;7.94;53.11
1502.12;7.32;38.76
2946.63;7.99;54.28
1597.91;7.38;39.97
1939.38;7.57;44.04
2225.46;7.71;47.17
3186.79;8.07;56.45
472.59;6.16;21.74
8108.88;9;90.05
3081.9;8.03;55.51
2679.86;7.89;51.77
1489.84;7.31;38.6
599.19;6.4;24.48
1223.24;7.11;34.97
1926.92;7.56;43.9
3397.42;8.13;58.29
1874.23;7.54;43.29
1485.59;7.3;38.54
2557.94;7.85;50.58
817.35;6.71;28.59
1288.93;7.16;35.9
1092.83;7;33.06
4430.65;8.4;66.56
3438.7;8.14;58.64
2638.69;7.88;51.37
2422.79;7.79;49.22
892.26;6.79;29.87
2203.66;7.7;46.94
2359.02;7.77;48.57
925.72;6.83;30.43
2423.72;7.79;49.23
3060.61;8.03;55.32
4544.11;8.42;67.41
2344.58;7.76;48.42
15.04;2.78;3.88
1052.14;6.96;32.44
794.51;6.68;28.19
554.46;6.32;23.55
1643.64;7.41;40.54
1032.79;6.94;32.14
99.61;4.61;9.98
1011.32;6.92;31.8
2117.29;7.66;46.01
1742.17;7.46;41.74
632.14;6.45;25.14
2747.1;7.92;52.41
177.81;5.19;13.33
2090.71;7.65;45.72
1988.47;7.6;44.59
1942.37;7.57;44.07
1441.53;7.27;37.97
311.95;5.75;17.66
2551.7;7.84;50.51
2211.42;7.7;47.03
2710.12;7.91;52.06
1799.69;7.5;42.42
5155.06;8.55;71.8
2986.12;8;54.65
457.14;6.13;21.38
3705.87;8.22;60.88
2855.69;7.96;53.44
25.65;3.28;5.06
2372.34;7.77;48.71
1073.67;6.98;32.77
2076.42;7.64;45.57
923.23;6.83;30.38
634.38;6.45;25.19
145.53;4.99;12.06
975.03;6.88;31.23
4020.7;8.3;63.41
2219.7;7.71;47.11
1552.17;7.35;39.4
626.5;6.44;25.03
918.35;6.82;30.3
840;6.73;28.98
1658.23;7.41;40.72
3333.39;8.11;57.74
2286.92;7.74;47.82
1133.22;7.03;33.66
918.49;6.82;30.31
496.68;6.21;22.29
2227.72;7.71;47.2
2740.72;7.92;52.35
2439.87;7.8;49.4
2653.97;7.88;51.52
1155.94;7.05;34
1963.01;7.58;44.31
376.23;5.93;19.4
2382.07;7.78;48.81
1392.51;7.24;37.32
1306.59;7.18;36.15
1700.54;7.44;41.24
1559.05;7.35;39.48
1437.36;7.27;37.91
3395.39;8.13;58.27
264.69;5.58;16.27
482.93;6.18;21.98
863.87;6.76;29.39
1493.7;7.31;38.65
1475.23;7.3;38.41
375.54;5.93;19.38
852.55;6.75;29.2
570.56;6.35;23.89
1002.17;6.91;31.66
2544.56;7.84;50.44
1088.17;6.99;32.99
1882.16;7.54;43.38
3231.73;8.08;56.85
2764.88;7.93;52.58
1968.63;7.59;44.37
832.01;6.73;28.84
651.78;6.48;25.53
1916.91;7.56;43.78
116.26;4.76;10.78
3002.64;8.01;54.8
621.46;6.43;24.93
2763.99;7.92;52.57
672.05;6.51;25.92
1985.76;7.59;44.56
1244.39;7.13;35.28
1514.86;7.32;38.92
2740.12;7.92;52.35
1513.22;7.32;38.9
1767.71;7.48;42.04
1600.26;7.38;40
1250.93;7.13;35.37
2543.13;7.84;50.43
304.01;5.72;17.44
3238;8.08;56.9
1785.56;7.49;42.26
617.58;6.43;24.85
836.19;6.73;28.92
562.09;6.33;23.71
1271.22;7.15;35.65
714.55;6.57;26.73
1159.79;7.06;34.06
2528.29;7.84;50.28
1668.88;7.42;40.85
2237.65;7.71;47.3
1313.82;7.18;36.25
3576.13;8.18;59.8
1681.81;7.43;41.01
3601.94;8.19;60.02
4151.77;8.33;64.43
4079.8;8.31;63.87
1726;7.45;41.55
3147.89;8.05;56.11
1243.59;7.13;35.26
2848.41;7.95;53.37
1218.59;7.11;34.91
1443.21;7.28;37.99
1675.24;7.42;40.93
1190.82;7.08;34.51
770.13;6.65;27.75
851.02;6.75;29.17
1691.56;7.43;41.13
967.58;6.88;31.11
2503.52;7.83;50.04
782.06;6.66;27.97
3655.35;8.2;60.46
1751.24;7.47;41.85
1547.49;7.35;39.34
772.51;6.65;27.79
2547.56;7.84;50.47
1787.3;7.49;42.28
1046.1;6.95;32.34
3084.98;8.03;55.54
3207.61;8.07;56.64
405.49;6.01;20.14
10968.74;9.3;104.73
450.35;6.11;21.22
2040.6;7.62;45.17
1886.7;7.54;43.44
584.56;6.37;24.18
102.93;4.64;10.15
1614.88;7.39;40.19
1971.4;7.59;44.4
1054.09;6.96;32.47
282.92;5.65;16.82
1436.16;7.27;37.9
474.45;6.16;21.78
1611.43;7.39;40.14
1250.95;7.13;35.37
1858.83;7.53;43.11
1793.71;7.49;42.35
2112.73;7.66;45.96
1201.17;7.09;34.66
2969.41;8;54.49
3820.35;8.25;61.81
2689.43;7.9;51.86
1980.89;7.59;44.51
2739.13;7.92;52.34
3594.22;8.19;59.95
2040.84;7.62;45.18
757.91;6.63;27.53
1945.21;7.57;44.1
720.99;6.58;26.85
1193.7;7.09;34.55
1060.72;6.97;32.57
575.26;6.36;23.98
2422.08;7.79;49.21
4457.43;8.4;66.76
1569.47;7.36;39.62
999.03;6.91;31.61
2611.79;7.87;51.11
1069.19;6.98;32.7
192.17;5.26;13.86
1449.33;7.28;38.07
2326.66;7.75;48.24
1234.99;7.12;35.14
2133;7.67;46.18
229.98;5.44;15.17
1720.38;7.45;41.48
1087.17;6.99;32.97
1487.1;7.31;38.56
1031.72;6.94;32.12
1401.66;7.25;37.44
1408.93;7.25;37.54
2878.53;7.97;53.65
2404.73;7.79;49.04
2881.48;7.97;53.68
1836.24;7.52;42.85
2329.38;7.75;48.26
176.23;5.18;13.28
719.56;6.58;26.82
3579.63;8.18;59.83
1497.17;7.31;38.69
2277.66;7.73;47.72
3306.26;8.1;57.5
1109.47;7.01;33.31
905.08;6.81;30.08
1922.95;7.56;43.85
705.01;6.56;26.55
1412.79;7.25;37.59
631.82;6.45;25.14
1838.53;7.52;42.88
1668.76;7.42;40.85
1340.64;7.2;36.61
251.06;5.53;15.84
2419.05;7.79;49.18
1646.86;7.41;40.58
2459.49;7.81;49.59
4547.62;8.42;67.44
2282.16;7.73;47.77
594.38;6.39;24.38
2178.46;7.69;46.67
1058.71;6.97;32.54
368.5;5.91;19.2
1236.61;7.12;35.17
1130.88;7.03;33.63
6428.77;8.77;80.18
2292.87;7.74;47.88
422.16;6.05;20.55
2260.38;7.72;47.54
2509.73;7.83;50.1
5059.71;8.53;71.13
3736.31;8.23;61.13
544.49;6.3;23.33
2074.32;7.64;45.54
2210.82;7.7;47.02
167.67;5.13;12.95
2894.77;7.97;53.8
665.83;6.5;25.8
601.7;6.4;24.53
2010.1;7.61;44.83
2567.04;7.85;50.67
3312.43;8.11;57.55
1067.89;6.97;32.68
422.17;6.05;20.55
1865.27;7.53;43.19
555.42;6.32;23.57
2603.48;7.86;51.02
1258.05;7.14;35.47
2213.46;7.7;47.05
377.92;5.94;19.44
7120.23;8.87;84.38
1180.19;7.07;34.35
2597.46;7.86;50.97
3540.09;8.17;59.5
3625.9;8.2;60.22
445.39;6.1;21.1
906.65;6.81;30.11
68.87;4.25;8.3
1190.92;7.08;34.51
1102.39;7.01;33.2
711.63;6.57;26.68
1107.54;7.01;33.28
1863.69;7.53;43.17
1062.45;6.97;32.6
2590.35;7.86;50.9
2371.37;7.77;48.7
926.58;6.83;30.44
2151.88;7.67;46.39
3940.84;8.28;62.78
1776.5;7.48;42.15
1686.58;7.43;41.07
2814.88;7.94;53.06
758.39;6.63;27.54
192.37;5.26;13.87
588.27;6.38;24.25
3087.7;8.04;55.57
1967;7.58;44.35
1162.23;7.06;34.09
1711.45;7.45;41.37
4759.93;8.47;68.99
951.54;6.86;30.85
3145.46;8.05;56.08
978.27;6.89;31.28
1335.34;7.2;36.54
220.41;5.4;14.85
1470.99;7.29;38.35
2246.42;7.72;47.4
1462.94;7.29;38.25
2434.94;7.8;49.35
2405.5;7.79;49.05
2633.11;7.88;51.31
3373.79;8.12;58.08
156.85;5.06;12.52
1759.58;7.47;41.95
2434.39;7.8;49.34
2419.89;7.79;49.19
680.98;6.52;26.1
1964.47;7.58;44.32
107.73;4.69;10.38
3350.88;8.12;57.89
1078.78;6.98;32.84
2207.95;7.7;46.99
967.41;6.88;31.1
3196.31;8.07;56.54
2877.35;7.96;53.64
318.89;5.77;17.86
1928.57;7.57;43.92
976.73;6.89;31.25
1961.58;7.58;44.29
1813.83;7.5;42.59
2617.55;7.87;51.16
1974.39;7.59;44.43
2903.31;7.97;53.88
436.74;6.08;20.9
113.53;4.74;10.65
1997.98;7.6;44.7
675.82;6.52;26
931.53;6.84;30.52
829.68;6.72;28.8
1565.74;7.36;39.57
3387.96;8.13;58.21
2619.69;7.87;51.18
1726.07;7.45;41.55
2523.51;7.83;50.23
2410.35;7.79;49.1
1087.63;6.99;32.98
1579.09;7.37;39.74
1975.46;7.59;44.45
543.59;6.3;23.32
2179.89;7.69;46.69
3376.97;8.13;58.11
1256.31;7.14;35.44
2742.04;7.92;52.36
557.6;6.33;23.61
2947.24;7.99;54.29
2790.86;7.93;52.83
1288.32;7.16;35.89
1819.58;7.51;42.66
257.07;5.55;16.03
627.32;6.44;25.05
171.56;5.15;13.1
564.64;6.34;23.76
4050.36;8.31;63.64
1489.29;7.31;38.59
604.63;6.41;24.59
2266.19;7.73;47.6
1999.43;7.6;44.71
1911.59;7.56;43.72
3255.57;8.09;57.06
1190.61;7.08;34.51
1249.59;7.13;35.35
951.37;6.86;30.84
1019.51;6.93;31.93
1798.75;7.5;42.41
914.26;6.82;30.24
2955.12;7.99;54.36
2162.39;7.68;46.5
852.89;6.75;29.2
1619.05;7.39;40.24
744.14;6.61;27.28
764.7;6.64;27.65
1843.34;7.52;42.93
3364.3;8.12;58
4371.52;8.38;66.12
1890.13;7.54;43.48
1817.61;7.51;42.63
527.21;6.27;22.96
2525.97;7.83;50.26
3591.54;8.19;59.93
3545.29;8.17;59.54
2862.51;7.96;53.5
1463.8;7.29;38.26
1441.48;7.27;37.97
45.92;3.85;6.78
1115.68;7.02;33.4
1512.46;7.32;38.89
1435.57;7.27;37.89
7575.28;8.93;87.04
620.24;6.43;24.9
2132.95;7.67;46.18
727.04;6.59;26.96
1871.79;7.54;43.26
1303.21;7.17;36.1
1413.85;7.25;37.6
2881.06;7.97;53.68
4000.9;8.29;63.25
1167.16;7.06;34.16
1523.27;7.33;39.03
1787.93;7.49;42.28
8669.97;9.07;93.11
522.22;6.26;22.85
1945.73;7.57;44.11
381.96;5.95;19.54
2535.22;7.84;50.35
958.23;6.87;30.96
3833.57;8.25;61.92
986.86;6.9;31.41
482.69;6.18;21.97
2153.14;7.68;46.4
682.87;6.53;26.13
993.52;6.9;31.52
2282.16;7.73;47.77
1814.94;7.5;42.6
1421.53;7.26;37.7
1244.92;7.13;35.28
3460.39;8.15;58.83
2978.71;8;54.58
2544.03;7.84;50.44
5494.35;8.61;74.12
1242.92;7.13;35.26
2230.18;7.71;47.22
1445.49;7.28;38.02
2551.05;7.84;50.51
916.38;6.82;30.27
1254.99;7.14;35.43
3415.65;8.14;58.44
2031.61;7.62;45.07
1145.62;7.04;33.85
873.29;6.77;29.55
1923.84;7.56;43.86
2906.59;7.98;53.91
1934.05;7.57;43.98
2339.48;7.76;48.37
1346.76;7.21;36.7
1830.5;7.51;42.78
2218.06;7.7;47.1
1937.95;7.57;44.02
5510.68;8.61;74.23
2093.93;7.65;45.76
790.84;6.67;28.12
634.69;6.45;25.19
2625.73;7.87;51.24
2490.46;7.82;49.9
3244.73;8.09;56.96
836.77;6.73;28.93
1489.54;7.31;38.59
1081.87;6.99;32.89
1448.27;7.28;38.06
2094.22;7.65;45.76
1234.21;7.12;35.13
